"","bacteria_name","Gene.ID","EC.","HMMER","dbCAN_sub","DIAMOND","Signalp","Hits_number","AnotacionGH"
"1790","Bal_KLDS2_0603","DEHIEN_02400","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"1791","Bal_KLDS2_0603","DEHIEN_02440","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"1792","Bal_KLDS2_0603","DEHIEN_02580","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"1793","Bal_KLDS2_0603","DEHIEN_02605","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"1794","Bal_KLDS2_0603","DEHIEN_02620","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"1795","Bal_KLDS2_0603","DEHIEN_04625","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"1796","Bal_KLDS2_0603","DEHIEN_04630","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"1797","Bal_KLDS2_0603","DEHIEN_04765","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"1798","Bal_KLDS2_0603","DEHIEN_04890","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1799","Bal_KLDS2_0603","DEHIEN_04985","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"1800","Bal_KLDS2_0603","DEHIEN_05140","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"1801","Bal_KLDS2_0603","DEHIEN_06250","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"1802","Bal_KLDS2_0603","DEHIEN_07140","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"1803","Bal_KLDS2_0603","DEHIEN_07305","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"1804","Bal_KLDS2_0603","DEHIEN_07335","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"1805","Bal_KLDS2_0603","DEHIEN_07635","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"1806","Bal_KLDS2_0603","DEHIEN_07640","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"1807","Bal_KLDS2_0603","DEHIEN_07735","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"1808","Bal_KLDS2_0603","DEHIEN_07800","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"1809","Bal_KLDS2_0603","DEHIEN_07855","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"1810","Bal_KLDS2_0603","DEHIEN_07875","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"1811","Bal_KLDS2_0603","DEHIEN_07880","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"1812","Bal_KLDS2_0603","DEHIEN_07915","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"1813","Bal_KLDS2_0603","DEHIEN_07990","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"1814","Bal_KLDS2_0603","DEHIEN_08010","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"1815","Bal_KLDS2_0603","DEHIEN_08050","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"1816","Bal_KLDS2_0603","DEHIEN_06900","-","-","GH23_e487","GH23","N",2,"GH23"
"1817","Bal_KLDS2_0603","DEHIEN_07155","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"1818","Bal_KLDS2_0603","DEHIEN_08025","-","-","GH36_e44","GH36","N",2,"GH36"
"1819","Bal_KLDS2_0603","DEHIEN_08120","-","-","GH23_e314","GH0","N",2,"GH0"
"1820","Bal_LMG_P_17502_1","PFEJHO_00080","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"1821","Bal_LMG_P_17502_1","PFEJHO_00215","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"1822","Bal_LMG_P_17502_1","PFEJHO_00220","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"1823","Bal_LMG_P_17502_1","PFEJHO_02220","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"1824","Bal_LMG_P_17502_1","PFEJHO_02235","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"1825","Bal_LMG_P_17502_1","PFEJHO_02260","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"1826","Bal_LMG_P_17502_1","PFEJHO_02400","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"1827","Bal_LMG_P_17502_1","PFEJHO_02435","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"1828","Bal_LMG_P_17502_1","PFEJHO_02945","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1829","Bal_LMG_P_17502_1","PFEJHO_02960","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"1830","Bal_LMG_P_17502_1","PFEJHO_04575","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"1831","Bal_LMG_P_17502_1","PFEJHO_04640","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"1832","Bal_LMG_P_17502_1","PFEJHO_05535","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"1833","Bal_LMG_P_17502_1","PFEJHO_06260","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"1834","Bal_LMG_P_17502_1","PFEJHO_06415","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"1835","Bal_LMG_P_17502_1","PFEJHO_06510","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1836","Bal_LMG_P_17502_1","PFEJHO_06560","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"1837","Bal_LMG_P_17502_1","PFEJHO_06580","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"1838","Bal_LMG_P_17502_1","PFEJHO_06620","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"1839","Bal_LMG_P_17502_1","PFEJHO_06975","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"1840","Bal_LMG_P_17502_1","PFEJHO_07015","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"1841","Bal_LMG_P_17502_1","PFEJHO_07180","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"1842","Bal_LMG_P_17502_1","PFEJHO_07210","-","GH13_3(295-512)","GH13_e41","GH13_3","N",3,"GH13"
"1843","Bal_LMG_P_17502_1","PFEJHO_07470","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"1844","Bal_LMG_P_17502_1","PFEJHO_07475","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"1845","Bal_LMG_P_17502_1","PFEJHO_07570","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"1846","Bal_LMG_P_17502_1","PFEJHO_07635","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"1847","Bal_LMG_P_17502_1","PFEJHO_07690","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"1848","Bal_LMG_P_17502_1","PFEJHO_07710","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"1849","Bal_LMG_P_17502_1","PFEJHO_07715","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"1850","Bal_LMG_P_17502_1","PFEJHO_07875","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"1851","Bal_LMG_P_17502_1","PFEJHO_07885","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"1852","Bal_LMG_P_17502_1","PFEJHO_07890","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"1853","Bal_LMG_P_17502_1","PFEJHO_07945","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"1854","Bal_LMG_P_17502_1","PFEJHO_08020","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"1855","Bal_LMG_P_17502_1","PFEJHO_03935","-","-","GH23_e487","GH23","N",2,"GH23"
"1856","Bal_LMG_P_17502_1","PFEJHO_06595","-","-","GH36_e44","GH36","N",2,"GH36"
"1857","Bal_LMG_P_17502_1","PFEJHO_06690","-","-","GH23_e314","GH0","N",2,"GH0"
"1858","Bal_LMG_P_17502_1","PFEJHO_07030","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"1859","Bal_LMG_P_17502_2","GGNIKE_00080","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"1860","Bal_LMG_P_17502_2","GGNIKE_00215","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"1861","Bal_LMG_P_17502_2","GGNIKE_00220","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"1862","Bal_LMG_P_17502_2","GGNIKE_02225","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"1863","Bal_LMG_P_17502_2","GGNIKE_02240","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"1864","Bal_LMG_P_17502_2","GGNIKE_02265","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"1865","Bal_LMG_P_17502_2","GGNIKE_02405","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"1866","Bal_LMG_P_17502_2","GGNIKE_02440","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"1867","Bal_LMG_P_17502_2","GGNIKE_02955","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1868","Bal_LMG_P_17502_2","GGNIKE_02970","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"1869","Bal_LMG_P_17502_2","GGNIKE_03495","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"1870","Bal_LMG_P_17502_2","GGNIKE_03615","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1871","Bal_LMG_P_17502_2","GGNIKE_03710","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"1872","Bal_LMG_P_17502_2","GGNIKE_03860","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"1873","Bal_LMG_P_17502_2","GGNIKE_05385","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"1874","Bal_LMG_P_17502_2","GGNIKE_05455","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"1875","Bal_LMG_P_17502_2","GGNIKE_06455","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"1876","Bal_LMG_P_17502_2","GGNIKE_06670","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"1877","Bal_LMG_P_17502_2","GGNIKE_07025","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"1878","Bal_LMG_P_17502_2","GGNIKE_07065","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"1879","Bal_LMG_P_17502_2","GGNIKE_07085","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"1880","Bal_LMG_P_17502_2","GGNIKE_07315","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"1881","Bal_LMG_P_17502_2","GGNIKE_07345","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"1882","Bal_LMG_P_17502_2","GGNIKE_07510","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"1883","Bal_LMG_P_17502_2","GGNIKE_07570","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"1884","Bal_LMG_P_17502_2","GGNIKE_07575","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"1885","Bal_LMG_P_17502_2","GGNIKE_07670","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"1886","Bal_LMG_P_17502_2","GGNIKE_07735","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"1887","Bal_LMG_P_17502_2","GGNIKE_07790","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"1888","Bal_LMG_P_17502_2","GGNIKE_07810","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"1889","Bal_LMG_P_17502_2","GGNIKE_07815","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"1890","Bal_LMG_P_17502_2","GGNIKE_07850","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"1891","Bal_LMG_P_17502_2","GGNIKE_07910","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"1892","Bal_LMG_P_17502_2","GGNIKE_07965","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"1893","Bal_LMG_P_17502_2","GGNIKE_07970","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"1894","Bal_LMG_P_17502_2","GGNIKE_04600","-","-","GH23_e487","GH23","N",2,"GH23"
"1895","Bal_LMG_P_17502_2","GGNIKE_06955","-","-","GH23_e314","GH0","N",2,"GH0"
"1896","Bal_LMG_P_17502_2","GGNIKE_07050","-","-","GH36_e44","GH36","N",2,"GH36"
"1897","Bal_LMG_P_17502_2","GGNIKE_07495","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"1898","Bal_MB_2409","AOANJH_01005","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"1899","Bal_MB_2409","AOANJH_01075","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"1900","Bal_MB_2409","AOANJH_01435","3.2.1.23:35","GH2(60-699)","GH2_e1","GH2","N",3,"GH2"
"1901","Bal_MB_2409","AOANJH_01955","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1902","Bal_MB_2409","AOANJH_01970","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"1903","Bal_MB_2409","AOANJH_02805","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"1904","Bal_MB_2409","AOANJH_02960","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"1905","Bal_MB_2409","AOANJH_03055","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1906","Bal_MB_2409","AOANJH_03180","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"1907","Bal_MB_2409","AOANJH_03315","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"1908","Bal_MB_2409","AOANJH_03320","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"1909","Bal_MB_2409","AOANJH_05315","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"1910","Bal_MB_2409","AOANJH_05330","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"1911","Bal_MB_2409","AOANJH_05355","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"1912","Bal_MB_2409","AOANJH_05495","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"1913","Bal_MB_2409","AOANJH_05680","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"1914","Bal_MB_2409","AOANJH_06280","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"1915","Bal_MB_2409","AOANJH_06305","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"1916","Bal_MB_2409","AOANJH_06470","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"1917","Bal_MB_2409","AOANJH_06500","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"1918","Bal_MB_2409","AOANJH_06730","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"1919","Bal_MB_2409","AOANJH_06750","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"1920","Bal_MB_2409","AOANJH_06790","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"1921","Bal_MB_2409","AOANJH_06915","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"1922","Bal_MB_2409","AOANJH_06920","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"1923","Bal_MB_2409","AOANJH_06975","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"1924","Bal_MB_2409","AOANJH_07045","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"1925","Bal_MB_2409","AOANJH_07050","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"1926","Bal_MB_2409","AOANJH_07070","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"1927","Bal_MB_2409","AOANJH_07125","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"1928","Bal_MB_2409","AOANJH_07190","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"1929","Bal_MB_2409","AOANJH_07285","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"1930","Bal_MB_2409","AOANJH_07290","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"1931","Bal_MB_2409","AOANJH_07490","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"1932","Bal_MB_2409","AOANJH_07580","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"1933","Bal_MB_2409","AOANJH_00210","-","-","GH23_e487","GH23","N",2,"GH23"
"1934","Bal_MB_2409","AOANJH_06320","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"1935","Bal_MB_2409","AOANJH_06765","-","-","GH36_e44","GH36","N",2,"GH36"
"1936","Bal_MB_2409","AOANJH_06860","-","-","GH23_e314","GH0","N",2,"GH0"
"1937","Bal_MH_02","NPEBCL_00060","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"1938","Bal_MH_02","NPEBCL_00095","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"1939","Bal_MH_02","NPEBCL_00370","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"1940","Bal_MH_02","NPEBCL_00375","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"1941","Bal_MH_02","NPEBCL_00470","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"1942","Bal_MH_02","NPEBCL_00535","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"1943","Bal_MH_02","NPEBCL_00590","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"1944","Bal_MH_02","NPEBCL_00610","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"1945","Bal_MH_02","NPEBCL_00615","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"1946","Bal_MH_02","NPEBCL_00650","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"1947","Bal_MH_02","NPEBCL_00730","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"1948","Bal_MH_02","NPEBCL_00750","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"1949","Bal_MH_02","NPEBCL_00790","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"1950","Bal_MH_02","NPEBCL_01145","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"1951","Bal_MH_02","NPEBCL_01170","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"1952","Bal_MH_02","NPEBCL_01175","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"1953","Bal_MH_02","NPEBCL_01230","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"1954","Bal_MH_02","NPEBCL_01595","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"1955","Bal_MH_02","NPEBCL_01660","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"1956","Bal_MH_02","NPEBCL_02255","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"1957","Bal_MH_02","NPEBCL_02780","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"1958","Bal_MH_02","NPEBCL_02795","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1959","Bal_MH_02","NPEBCL_03310","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"1960","Bal_MH_02","NPEBCL_03350","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"1961","Bal_MH_02","NPEBCL_03490","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"1962","Bal_MH_02","NPEBCL_03515","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"1963","Bal_MH_02","NPEBCL_03530","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"1964","Bal_MH_02","NPEBCL_05530","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"1965","Bal_MH_02","NPEBCL_05535","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"1966","Bal_MH_02","NPEBCL_05670","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"1967","Bal_MH_02","NPEBCL_05795","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"1968","Bal_MH_02","NPEBCL_05890","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"1969","Bal_MH_02","NPEBCL_06045","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"1970","Bal_MH_02","NPEBCL_06585","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"1971","Bal_MH_02","NPEBCL_07170","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"1972","Bal_MH_02","NPEBCL_08065","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"1973","Bal_MH_02","NPEBCL_00765","-","-","GH36_e44","GH36","N",2,"GH36"
